"geoid","income_cat","monthly_mean_income","average_hh_size","monthly_mean_SNAP_benefit","monthly_mean_COVID_benefit","SNAP_eligibility_proportion","households_represented"
51059415401,"$125,000 to $149,999",11368.367132616,2.442,0,0,0,45
51059415401,"$150,000 to $199,999",14473.5182884112,2.64535214788684,0,0,0,72
51059415401,"$200,000 or more",27769.7993835762,2.9361043956044,0,0,0,182
51059415402,"Less than $35,000",1708.92030196401,1.930832,378.44324,519.115888,1,125
51059415402,"$35,000 to $49,999",3483.65284227509,2.03922517378752,198.91251754004,281.964548958888,0.322010935307495,62
51059415402,"$50,000 to $59,999",4574.27819133366,1.995125,93.83025,174.124125,0.179875,8
51059415402,"$60,000 to $74,999",5586.36209324079,2.03528571428571,0,0,0,56
51059415402,"$75,000 to $99,999",7263.69939496438,2.14557142857143,0,0,0,77
51059415402,"$100,000 to $124,999",9387.24318351288,2.20106,0,0,0,100
51059415402,"$125,000 to $149,999",11378.8630816864,2.25606060606061,0,0,0,99
51059415402,"$150,000 to $199,999",14409.6531220473,2.35864814814815,0,0,0,162
51059415402,"$200,000 or more",27583.3287038569,2.58375,0,0,0,424
51059415500,"Less than $35,000",1695.11312198068,2.26813669064748,480.367276978417,609.60535971223,1,556
51059415500,"$35,000 to $49,999",3491.34393403077,2.29292660550459,261.179724770642,362.808706422018,0.394678899082569,109
51059415500,"$50,000 to $59,999",4572.76927674488,2.03328571428571,103.418,184.707857142857,0.189095238095238,21
51059415500,"$60,000 to $74,999",5574.42462898269,2.22783870967742,0,0,0,155
51059415500,"$75,000 to $99,999",7256.73525539785,2.31326229508197,0,0,0,122
51059415500,"$100,000 to $124,999",9362.78346433105,2.49331026780826,0,0,0,137
51059415500,"$125,000 to $149,999",11374.110443093,2.42712732134414,0,0,0,184
51059415500,"$150,000 to $199,999",14452.6449193931,2.59941832669323,0,0,0,251
51059415500,"$200,000 or more",27768.7253405234,2.84490116760248,0,0,0,818
51059415600,"Less than $35,000",1717.70436196272,2.07180489843435,413.764436351696,551.49136580051,1,67
51059415600,"$35,000 to $49,999",3492.70414091629,2.2521875,253.8763125,345.9345,0.3723125,16
51059415600,"$50,000 to $59,999",4572.5831606864,2.0363,102.1182,184.1031,0.1889,10
51059415600,"$60,000 to $74,999",5578.47604530798,2.17725,0,0,0,36
51059415600,"$75,000 to $99,999",7264.12509513679,2.29144927536232,0,0,0,69
51059415600,"$100,000 to $124,999",9364.37888841913,2.44297727272727,0,0,0,44
51059415600,"$125,000 to $149,999",11370.5412486659,2.37236842105263,0,0,0,19
51059415600,"$150,000 to $199,999",14430.5437045345,2.50712280701754,0,0,0,171
51059415600,"$200,000 or more",27603.8897574231,2.65374889569443,0,0,0,592
51059415700,"Less than $35,000",1714.96101836174,2.08565812614228,417.562122831822,553.271147280941,1,29
51059415700,"$35,000 to $49,999",3493.74339187841,2.30627777777778,269.424833333333,363.570611111111,0.387166666666667,18
51059415700,"$50,000 to $59,999",4570.97792478505,2.09322303531658,115.209763192582,205.423435298396,0.210217717376483,22
51059415700,"$60,000 to $74,999",5577.35709962778,2.2103,0,0,0,20
51059415700,"$75,000 to $99,999",7250.81240266159,2.41815920716932,0,0,0,78
51059415700,"$100,000 to $124,999",9346.45624168615,2.71073711981787,0,0,0,94
51059415700,"$125,000 to $149,999",11366.9563573761,2.57461852492382,0,0,0,85
51059415700,"$150,000 to $199,999",14528.928099167,3.04091719745223,0,0,0,314
51059415700,"$200,000 or more",28086.2484307362,3.24236694214876,0,0,0,605
51059415800,"Less than $35,000",1718.5781402871,2.11815151515152,426.694939393939,562.60403030303,1,99
51059415800,"$35,000 to $49,999",3491.92242013622,2.30238655098786,266.987026676397,362.030162977378,0.388686180707587,37
51059415800,"$50,000 to $59,999",4570.94977713796,2.0894972032124,109.667197900066,199.142589294085,0.204681103715509,32
51059415800,"$60,000 to $74,999",5576.55836212154,2.29445714285714,0,0,0,105
51059415800,"$75,000 to $99,999",7255.95169626727,2.33102079719996,0,0,0,64
51059415800,"$100,000 to $124,999",9363.50530134502,2.5550350877193,0,0,0,114
51059415800,"$125,000 to $149,999",11374.1448899928,2.5766147692275,0,0,0,188
51059415800,"$150,000 to $199,999",14460.2822437556,2.74192753623188,0,0,0,414
51059415800,"$200,000 or more",27948.4897833023,2.95063478649348,0,0,0,723
51059415900,"Less than $35,000",1744.77870582581,2.37855761260017,493.543625574021,629.461045540073,1,76
51059415900,"$35,000 to $49,999",3491.56505372608,2.45532276613831,295.098354917746,403.571778588929,0.435221761088054,20
51059415900,"$50,000 to $59,999",NA,NA,NA,NA,NA,0
51059415900,"$60,000 to $74,999",5565.63988680353,2.47168309557338,0,0,0,49
51059415900,"$75,000 to $99,999",7266.57383356008,2.4704,0,0,0,45
51059415900,"$100,000 to $124,999",9388.12128677869,2.6664,0,0,0,90
51059415900,"$125,000 to $149,999",11383.0612377945,2.62288129205381,0,0,0,199
51059415900,"$150,000 to $199,999",14432.057951702,2.68823232323232,0,0,0,198
51059415900,"$200,000 or more",27782.5527215317,2.79854826254826,0,0,0,518
51059416000,"Less than $35,000",1763.93516982317,2.48585953177258,517.232453177258,648.375856187291,1,598
51059416000,"$35,000 to $49,999",3492.86954137671,2.43189949555182,301.860102667427,399.07249683331,0.420329039474367,135
51059416000,"$50,000 to $59,999",4571.12179856092,2.08854347826087,114.700434782609,205.160869565217,0.210108695652174,46
51059416000,"$60,000 to $74,999",5576.19079491774,2.2894604176825,0,0,0,121
51059416000,"$75,000 to $99,999",7251.81167375047,2.41048592655395,0,0,0,184
51059416000,"$100,000 to $124,999",9347.87411481652,2.62390849673203,0,0,0,153
51059416000,"$125,000 to $149,999",11367.5820950909,2.47379816513761,0,0,0,109
51059416000,"$150,000 to $199,999",14484.6973338217,2.72165454545455,0,0,0,275
51059416000,"$200,000 or more",27834.0561427918,2.99134079173838,0,0,0,581
51059416100,"Less than $35,000",1726.46669951836,2.10164,416.69382,556.06952,1,150
51059416100,"$35,000 to $49,999",3505.24111035416,2.32973436289953,251.389606093187,347.084916654762,0.366937090698566,133
51059416100,"$50,000 to $59,999",4572.70932056269,2.01368181818182,99.2135454545455,173.085954545455,0.176181818181818,22
51059416100,"$60,000 to $74,999",5575.2740537655,2.17164955817228,0,0,0,49
51059416100,"$75,000 to $99,999",7266.30042641899,2.28735904419795,0,0,0,76
51059416100,"$100,000 to $124,999",9356.83445746413,2.47271304347826,0,0,0,115
51059416100,"$125,000 to $149,999",11368.6683809257,2.34739682539683,0,0,0,63
51059416100,"$150,000 to $199,999",14447.9474930534,2.51954773088553,0,0,0,251
51059416100,"$200,000 or more",27388.8266814646,2.66615736040609,0,0,0,591
51059416200,"Less than $35,000",1933.63487051445,3.50337113402062,769.95075257732,877.949494845361,1,97
51059416200,"$35,000 to $49,999",3555.2325167025,3.95565079365079,636.323722222222,832.471047619048,0.829230158730159,126
51059416200,"$50,000 to $59,999",4565.58986770938,3.86803703703704,308.868469135803,409.379111111111,0.366827160493827,81
51059416200,"$60,000 to $74,999",5646.05024392521,3.7372091503268,0,0,0,153
51059416200,"$75,000 to $99,999",7355.99624209132,3.82868161762861,0,0,0,279
51059416200,"$100,000 to $124,999",9408.07719454332,3.42275377458727,0,0,0,112
51059416200,"$125,000 to $149,999",11414.2560626682,3.83476635514019,0,0,0,214
51059416200,"$150,000 to $199,999",14500.2272698525,3.32087433137423,0,0,0,106
51059416200,"$200,000 or more",29094.4129189937,3.168875,0,0,0,56
51059416300,"Less than $35,000",1815.65526986574,2.04081081081081,386.217027027027,535.775851351351,1,74
51059416300,"$35,000 to $49,999",3553.83726803753,2.37823424023999,234.742635723512,349.947627182201,0.3776509312112,24
51059416300,"$50,000 to $59,999",4601.54778938831,2.25320815510249,70.3498694516971,93.242819843342,0.0835509138381201,18
51059416300,"$60,000 to $74,999",5660.19705350479,2.08365,0,0,0,60
51059416300,"$75,000 to $99,999",7328.82369573435,2.69878378378378,0,0,0,37
51059416300,"$100,000 to $124,999",9426.06384316188,2.53586533052772,0,0,0,48
51059416300,"$125,000 to $149,999",11386.2221518802,2.59261366575286,0,0,0,58
51059416300,"$150,000 to $199,999",14380.9844197802,2.62215517241379,0,0,0,116
51059416300,"$200,000 or more",29280.3295733482,2.79477153558052,0,0,0,267
51059420100,"Less than $35,000",1950.62670830675,2.30996157087958,417.372862469464,589.809554422206,1,70
51059420100,"$35,000 to $49,999",3651.06627818253,3.66039025563453,613.383299894303,766.094209457022,0.7028462205457,158
51059420100,"$50,000 to $59,999",4552.37774735321,2.8534777061278,148.606641608331,398.891996275734,0.37728887203007,29
51059420100,"$60,000 to $74,999",5643.41984985523,2.95092753623188,0,0,0,69
51059420100,"$75,000 to $99,999",7381.33650681823,2.48215789473684,0,0,0,57
51059420100,"$100,000 to $124,999",9523.57211629541,3.27714705882353,0,0,0,204
51059420100,"$125,000 to $149,999",11475.6861764772,3.31094326241135,0,0,0,141
51059420100,"$150,000 to $199,999",14386.686618347,3.11006331358539,0,0,0,172
51059420100,"$200,000 or more",23920.8593044651,3.28505553137697,0,0,0,301
51059420201,"Less than $35,000",1884.55205185642,1.84021189761885,305.326549366199,480.616340982189,1,37
51059420201,"$35,000 to $49,999",3610.28378435624,2.03796551724138,160.748551724138,255.207310344828,0.272758620689655,29
51059420201,"$50,000 to $59,999",4542.56549491513,2.37909707047887,95.7344542794711,270.688085626458,0.258805229435947,27
51059420201,"$60,000 to $74,999",5643.62986646801,2.28636666666667,0,0,0,60
51059420201,"$75,000 to $99,999",7366.87598285321,2.21119626168224,0,0,0,107
51059420201,"$100,000 to $124,999",9474.40962550397,2.33993785310734,0,0,0,177
51059420201,"$125,000 to $149,999",11493.1701531002,2.70066242038217,0,0,0,157
51059420201,"$150,000 to $199,999",14368.1649552112,2.78365738780871,0,0,0,300
51059420201,"$200,000 or more",23852.3346163837,2.96956592788798,0,0,0,410
51059420202,"Less than $35,000",1878.42616450772,1.65313793103448,256.351137931034,437.353448275862,1,29
51059420202,"$35,000 to $49,999",3602.87215583794,1.67447337010871,74.5094357882512,134.525629859028,0.154617890899706,31
51059420202,"$50,000 to $59,999",4532.6171076697,1.69475128485384,25.0738820027441,74.7687960745099,0.0722308783516662,43
51059420202,"$60,000 to $74,999",5659.17138988935,1.58048360655738,0,0,0,122
51059420202,"$75,000 to $99,999",7378.95171288624,1.62373708552764,0,0,0,184
51059420202,"$100,000 to $124,999",9398.89774776966,1.47575907590759,0,0,0,303
51059420202,"$125,000 to $149,999",11526.388139362,1.8083202247191,0,0,0,178
51059420202,"$150,000 to $199,999",14301.5788328696,2.00628181818182,0,0,0,220
51059420202,"$200,000 or more",24027.8875225447,2.47725,0,0,0,120
51059420203,"Less than $35,000",1714.35479688954,2.05233333333333,408.036074074074,544.854185185185,1,27
51059420203,"$35,000 to $49,999",3495.75806024086,2.27319512195122,256.969097560976,348.22343902439,0.371,41
51059420203,"$50,000 to $59,999",4572.0313294823,2.03440633530636,101.43679558907,179.099651341928,0.182842779534582,37
51059420203,"$60,000 to $74,999",5577.08877325936,2.17685106382979,0,0,0,47
51059420203,"$75,000 to $99,999",7262.88997539403,2.29265789473684,0,0,0,76
51059420203,"$100,000 to $124,999",9354.54010675759,2.47764516129032,0,0,0,62
51059420203,"$125,000 to $149,999",11369.0388854396,2.35665734265734,0,0,0,143
51059420203,"$150,000 to $199,999",14450.9216588623,2.52867264573991,0,0,0,223
51059420203,"$200,000 or more",27534.8954525839,2.74319330779171,0,0,0,397
51059420300,"Less than $35,000",1752.90582428882,2.41070350979029,499.53533066282,634.377507916712,1,174
51059420300,"$35,000 to $49,999",3493.38738897312,2.34415,275.8179,372.7234,0.3978,20
51059420300,"$50,000 to $59,999",4555.35148979999,2.55311304347826,170.313547826087,318.684913043478,0.329834782608696,115
51059420300,"$60,000 to $74,999",5567.73839978766,2.564512,0,0,0,125
51059420300,"$75,000 to $99,999",7260.71964630955,2.53324590163934,0,0,0,122
51059420300,"$100,000 to $124,999",9364.22348176085,2.87272115384615,0,0,0,208
51059420300,"$125,000 to $149,999",11370.817998531,2.8121096736042,0,0,0,208
51059420300,"$150,000 to $199,999",14483.927089817,2.88610588235294,0,0,0,340
51059420300,"$200,000 or more",28043.6642959604,3.08107752956636,0,0,0,761
51059420400,"Less than $35,000",1667.65920781601,1.55970866141732,283.851464566929,425.739645669291,1,127
51059420400,"$35,000 to $49,999",3494.55059055026,1.34514792899408,49.8920236686391,84.9823905325444,0.106118343195266,169
51059420400,"$50,000 to $59,999",4599.78591329515,1.29151121060299,9.69981878264577,20.2366333165822,0.021436439408937,197
51059420400,"$60,000 to $74,999",5616.14516409404,1.22404026845638,0,0,0,447
51059420400,"$75,000 to $99,999",7246.99126419479,1.50950203800815,0,0,0,250
51059420400,"$100,000 to $124,999",9335.02630429559,1.39143566139953,0,0,0,297
51059420400,"$125,000 to $149,999",11370.9352443624,1.49820089285714,0,0,0,224
51059420400,"$150,000 to $199,999",14388.4256180785,1.79818309859155,0,0,0,213
51059420400,"$200,000 or more",27004.1575342132,2.17143135367548,0,0,0,267
51059420501,"Less than $35,000",1668.7853245909,1.44659016393443,248.433868852459,393.462754098361,1,61
51059420501,"$35,000 to $49,999",3501.04364077902,1.22115801286681,25.2715807953422,42.0903343370482,0.0497672196357737,90
51059420501,"$50,000 to $59,999",4598.0654959697,1.3025,7.64775,11.737375,0.0115416666666667,48
51059420501,"$60,000 to $74,999",5613.78783053481,1.24642822981069,0,0,0,115
51059420501,"$75,000 to $99,999",7245.28646147798,1.359296,0,0,0,125
51059420501,"$100,000 to $124,999",9340.87102987306,1.50893939393939,0,0,0,66
51059420501,"$125,000 to $149,999",11371.8083650245,1.77947368421053,0,0,0,19
51059420501,"$150,000 to $199,999",14394.3896841807,1.90869464885516,0,0,0,39
51059420501,"$200,000 or more",26584.8801766655,1.94225641025641,0,0,0,117
51059420502,"Less than $35,000",1690.79863043167,1.57372727272727,276.922189393939,423.017303030303,1,132
51059420502,"$35,000 to $49,999",3503.55442892791,1.58784705882353,95.0718,133.403258823529,0.143658823529412,85
51059420502,"$50,000 to $59,999",4591.33526251886,1.46242857142857,23.676306122449,39.5841734693877,0.0398571428571429,98
51059420502,"$60,000 to $74,999",5601.45974665914,1.50409333333333,0,0,0,150
51059420502,"$75,000 to $99,999",7270.22505779265,1.60514009661836,0,0,0,207
51059420502,"$100,000 to $124,999",9350.66970669168,1.86369072164948,0,0,0,97
51059420502,"$125,000 to $149,999",11367.6064577299,1.62376,0,0,0,175
51059420502,"$150,000 to $199,999",14402.7428246819,1.90628760614467,0,0,0,177
51059420502,"$200,000 or more",26917.7954007055,2.23108482142857,0,0,0,224
51059420503,"Less than $35,000",1717.92102633607,1.93380861244019,372.534679425837,515.732909090909,1,209
51059420503,"$35,000 to $49,999",3497.05445426085,2.10488,209.45308,293.080533333333,0.31876,75
51059420503,"$50,000 to $59,999",4574.42344730251,1.85369005847953,46.8273684210526,81.8111929824561,0.0833040935672515,171
51059420503,"$60,000 to $74,999",5579.68676497873,1.98963528531267,0,0,0,159
51059420503,"$75,000 to $99,999",7287.35887142156,2.09704017857143,0,0,0,224
51059420503,"$100,000 to $124,999",9371.89400691971,2.21910303030303,0,0,0,165
51059420503,"$125,000 to $149,999",11372.9451064958,2.16886713286713,0,0,0,143
51059420503,"$150,000 to $199,999",14422.8133567673,2.35023444976077,0,0,0,209
51059420503,"$200,000 or more",27507.9031851704,2.692,0,0,0,174
51059420600,"Less than $35,000",1724.00463688425,2.07725791855204,410.808461538462,550.378524886878,1,221
51059420600,"$35,000 to $49,999",3505.80752427426,2.28432780082988,235.551560165975,328.223883817427,0.349302904564315,241
51059420600,"$50,000 to $59,999",4572.44544255233,1.99844927536232,92.9152173913043,159.419782608696,0.161594202898551,69
51059420600,"$60,000 to $74,999",5576.41516286322,2.1589140180997,0,0,0,60
51059420600,"$75,000 to $99,999",7286.29920922493,2.26610510510511,0,0,0,333
51059420600,"$100,000 to $124,999",9359.11937878185,2.43953005464481,0,0,0,183
51059420600,"$125,000 to $149,999",11369.5693966366,2.30115579895193,0,0,0,233
51059420600,"$150,000 to $199,999",14445.5941126363,2.49866290753901,0,0,0,310
51059420600,"$200,000 or more",27535.2984872908,2.75380844155844,0,0,0,308
51059420700,"Less than $35,000",1740.18367675808,2.38555662624316,494.927783131216,628.135852075417,1,55
51059420700,"$35,000 to $49,999",3494.96314907777,2.73948780487805,361.922268292683,487.897024390244,0.515634146341463,41
51059420700,"$50,000 to $59,999",4552.51748179032,2.57863265306122,180.045673469388,306.22793877551,0.309714285714286,49
51059420700,"$60,000 to $74,999",5552.5828166175,2.7505,0,0,0,68
51059420700,"$75,000 to $99,999",7260.1637025846,2.95304282764624,0,0,0,139
51059420700,"$100,000 to $124,999",9351.05466660187,2.9846582278481,0,0,0,79
51059420700,"$125,000 to $149,999",11343.2843432061,3.36685600580708,0,0,0,197
51059420700,"$150,000 to $199,999",14544.7487102286,3.22516379310345,0,0,0,232
51059420700,"$200,000 or more",28002.174690905,3.29848444444444,0,0,0,450
51059420800,"Less than $35,000",1711.79169034222,2.16017647058824,440.246514705882,572.937411764706,1,68
51059420800,"$35,000 to $49,999",3491.91764694634,2.5191833014772,322.544562727054,438.142377944583,0.466209288490019,79
51059420800,"$50,000 to $59,999",4571.59056048881,2.07895152376441,113.636507184589,201.608084636034,0.206063477025107,19
51059420800,"$60,000 to $74,999",5567.94552935747,2.43163406330408,0,0,0,89
51059420800,"$75,000 to $99,999",7241.57772733126,2.53939398866676,0,0,0,123
51059420800,"$100,000 to $124,999",9346.04428376542,2.76138709677419,0,0,0,93
51059420800,"$125,000 to $149,999",11362.8460098988,3.0252023751968,0,0,0,242
51059420800,"$150,000 to $199,999",14501.3597480385,2.88548020187016,0,0,0,171
51059420800,"$200,000 or more",27974.6504813365,3.14549717514124,0,0,0,354
51059421001,"Less than $35,000",1870.60955375134,1.8443137254902,309.675549019608,482.452745098039,1,51
51059421001,"$35,000 to $49,999",3606.20289480551,2.0313137254902,159.166666666667,262.849215686274,0.288078431372549,51
51059421001,"$50,000 to $59,999",4540.96372465082,2.35959574468085,88.429829787234,249.446361702128,0.238382978723404,47
51059421001,"$60,000 to $74,999",5628.9933149213,2.29699152542373,0,0,0,118
51059421001,"$75,000 to $99,999",7359.66873725061,2.21230230772436,0,0,0,168
51059421001,"$100,000 to $124,999",9473.57244708753,2.26984375,0,0,0,128
51059421001,"$125,000 to $149,999",11494.0192102837,2.67072340425532,0,0,0,47
51059421001,"$150,000 to $199,999",14389.0493102493,2.73513397129187,0,0,0,209
51059421001,"$200,000 or more",23870.3176342005,2.93315208414248,0,0,0,224
51059421002,"Less than $35,000",1926.16556098832,1.9182042423363,317.717859929961,499.918121889718,1,255
51059421002,"$35,000 to $49,999",3617.26520336347,2.06596341463415,143.888170731707,242.225932926829,0.267286585365854,164
51059421002,"$50,000 to $59,999",4545.59661965292,2.36092105263158,87.2244210526316,248.553828947368,0.238013157894737,76
51059421002,"$60,000 to $74,999",5637.4733205363,2.261632,0,0,0,250
51059421002,"$75,000 to $99,999",7394.34676881457,2.19600469021447,0,0,0,255
51059421002,"$100,000 to $124,999",9467.52883320668,2.26971144788139,0,0,0,207
51059421002,"$125,000 to $149,999",11487.7076367716,2.62790410958904,0,0,0,219
51059421002,"$150,000 to $199,999",14370.7909041648,2.69304285714286,0,0,0,280
51059421002,"$200,000 or more",23952.496512728,2.86108461538462,0,0,0,390
51059421101,"Less than $35,000",1890.76380270259,1.841687049825,304.566669819862,481.642373545588,1,74
51059421101,"$35,000 to $49,999",3610.85364945446,2.01328301886792,148.667509433962,242.128924528302,0.263169811320755,53
51059421101,"$50,000 to $59,999",4542.76518957425,2.35301470894621,92.5884411850494,256.460060835868,0.244176840701696,24
51059421101,"$60,000 to $74,999",5638.2503618847,2.22544360902256,0,0,0,133
51059421101,"$75,000 to $99,999",7407.0491915194,2.15941646591962,0,0,0,379
51059421101,"$100,000 to $124,999",9469.1150037304,2.22244051446945,0,0,0,311
51059421101,"$125,000 to $149,999",11487.321450322,2.58122748815166,0,0,0,211
51059421101,"$150,000 to $199,999",14383.2064715963,2.62718500514119,0,0,0,425
51059421101,"$200,000 or more",23963.9585057805,2.78667290287226,0,0,0,573
51059421102,"Less than $35,000",1845.84765877967,1.81430074279703,307.796420814317,478.265610937556,1,250
51059421102,"$35,000 to $49,999",3605.66675759681,1.92060714285714,127.903392857143,221.420803571429,0.24825,56
51059421102,"$50,000 to $59,999",4539.64757825351,2.14765573770492,59.8118360655738,181.23368852459,0.175606557377049,61
51059421102,"$60,000 to $74,999",5641.04824030289,2.15071443681609,0,0,0,52
51059421102,"$75,000 to $99,999",7372.74282803679,2.07983928571429,0,0,0,112
51059421102,"$100,000 to $124,999",9461.77101392492,2.15971951219512,0,0,0,82
51059421102,"$125,000 to $149,999",11494.0097198301,2.48481481481481,0,0,0,135
51059421102,"$150,000 to $199,999",14384.5711911846,2.54816259005842,0,0,0,298
51059421102,"$200,000 or more",23892.046353854,2.74983113456464,0,0,0,379
51059421103,"Less than $35,000",1881.68421719925,1.85658857881895,310.293209423874,484.573752349969,1,75
51059421103,"$35,000 to $49,999",3610.13447674492,2.05236209448378,169.443097723909,260.66854674187,0.274690987639506,25
51059421103,"$50,000 to $59,999",4542.24039949047,2.422,105.780235294118,284.781529411765,0.269529411764706,17
51059421103,"$60,000 to $74,999",5650.71318144259,2.61899215336451,0,0,0,176
51059421103,"$75,000 to $99,999",7354.11801570571,2.48816718266254,0,0,0,323
51059421103,"$100,000 to $124,999",9470.74544222017,2.43265367965368,0,0,0,231
51059421103,"$125,000 to $149,999",11492.5610529102,2.89588317757009,0,0,0,214
51059421103,"$150,000 to $199,999",14368.4998385652,2.90234779654087,0,0,0,362
51059421103,"$200,000 or more",23942.5637355954,3.18953782082649,0,0,0,656
51059421200,"Less than $35,000",1730.11543293467,2.2435,458.3275,593.702357142857,1,14
51059421200,"$35,000 to $49,999",3492.31331147533,2.49477777777778,305.183666666667,415.448555555556,0.445666666666667,9
51059421200,"$50,000 to $59,999",4553.09942024148,2.54672,148.68072,270.72996,0.27844,25
51059421200,"$60,000 to $74,999",5560.87946082409,2.5865,0,0,0,26
51059421200,"$75,000 to $99,999",7268.00176182879,2.57188888888889,0,0,0,27
51059421200,"$100,000 to $124,999",9418.96271700521,2.92655704389481,0,0,0,124
51059421200,"$125,000 to $149,999",11379.299819135,2.8127798953608,0,0,0,69
51059421200,"$150,000 to $199,999",14452.9589239579,2.86056185346095,0,0,0,119
51059421200,"$200,000 or more",27967.8374561887,2.97954387027785,0,0,0,274
51059421300,"Less than $35,000",1710.61892568557,2.05693456557152,411.142320285157,546.975145562168,1,62
51059421300,"$35,000 to $49,999",3491.77801651546,2.26661372626873,258.912030705431,354.309083689946,0.382185556094763,68
51059421300,"$50,000 to $59,999",4572.51345463139,2.04559574468085,104.298255319149,187.918914893617,0.192787234042553,47
51059421300,"$60,000 to $74,999",5578.11824321561,2.18537037037037,0,0,0,81
51059421300,"$75,000 to $99,999",7253.46094762193,2.31618181818182,0,0,0,165
51059421300,"$100,000 to $124,999",9370.55627313035,2.51059022556391,0,0,0,266
51059421300,"$125,000 to $149,999",11373.4363056224,2.42999231186929,0,0,0,186
51059421300,"$150,000 to $199,999",14456.3768693402,2.60227490039841,0,0,0,251
51059421300,"$200,000 or more",27717.7970302014,2.85087847222222,0,0,0,288
51059421400,"Less than $35,000",1753.95706981328,2.4686522556391,511.940738721805,646.255355263158,1,532
51059421400,"$35,000 to $49,999",3497.30042792895,2.52279166666667,310.92,420.433505952381,0.444404761904762,168
51059421400,"$50,000 to $59,999",4571.68293256212,2.05957692307692,107.538923076923,190.754769230769,0.194961538461538,26
51059421400,"$60,000 to $74,999",5552.28913415775,2.64679529411765,0,0,0,425
51059421400,"$75,000 to $99,999",7267.31405323527,2.53100869565217,0,0,0,345
51059421400,"$100,000 to $124,999",9350.59971866232,2.81288431876607,0,0,0,389
51059421400,"$125,000 to $149,999",11366.8297819867,2.59322064056939,0,0,0,281
51059421400,"$150,000 to $199,999",14465.5863600865,2.59942069964311,0,0,0,58
51059421400,"$200,000 or more",27676.9776993997,2.8557734375,0,0,0,128
51059421500,"Less than $35,000",1789.03880287729,2.90961051004637,630.074102009273,753.361644513138,1,647
51059421500,"$35,000 to $49,999",3482.37965735482,3.41468100358423,557.454274193548,702.242224014337,0.71918458781362,558
51059421500,"$50,000 to $59,999",4550.03294550403,2.77513076923077,229.331953846154,416.198653846154,0.427715384615385,260
51059421500,"$60,000 to $74,999",5569.62697918337,2.45624264959612,0,0,0,142
51059421500,"$75,000 to $99,999",7250.24400120394,2.60168595041322,0,0,0,242
